MsgID.LOCAL_VELOCITY,1524335935.3005455,-1.7510015,0.0361197,1.7948309
MsgID.STATE,1524335935.5376043,True,True
MsgID.GLOBAL_HOME,1524335935.5381043,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335935.5520802,-122.3957478,37.7933168,0.0810000
MsgID.LOCAL_VELOCITY,1524335935.5520802,-0.9100000,-0.0300000,1.4500000
MsgID.LOCAL_POSITION,1524335935.5540764,3.9190786,0.3624125,-0.0810948
MsgID.LOCAL_VELOCITY,1524335935.5540764,-0.9154288,-0.0387774,1.4541326
MsgID.GLOBAL_POSITION,1524335935.8006158,-122.3957494,37.7933140,0.0230000
MsgID.LOCAL_VELOCITY,1524335935.8006158,-0.1900000,0.0500000,0.0000000
MsgID.LOCAL_POSITION,1524335935.8006158,3.6061029,0.2199928,-0.0234314
MsgID.LOCAL_VELOCITY,1524335935.8006158,-0.1964544,0.0576095,0.0005110
MsgID.GLOBAL_POSITION,1524335936.0531466,-122.3957489,37.7933135,0.0530000
MsgID.LOCAL_VELOCITY,1524335936.0531466,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335936.0546432,3.5538325,0.2708843,-0.0533352
MsgID.LOCAL_VELOCITY,1524335936.0546432,-0.0000001,0.0000071,0.0000000
MsgID.GLOBAL_POSITION,1524335936.3002088,-122.3957481,37.7933144,0.0800000
MsgID.LOCAL_VELOCITY,1524335936.3002088,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335936.3012090,3.6558704,0.3367184,-0.0809877
MsgID.LOCAL_VELOCITY,1524335936.3012090,0.0000025,0.0000170,-0.0000044
MsgID.STATE,1524335936.5367699,True,True
MsgID.GLOBAL_HOME,1524335936.5372686,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1524335936.5537379,-122.3957473,37.7933144,0.0930000
MsgID.LOCAL_VELOCITY,1524335936.5537379,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335936.5552354,3.6570864,0.4095788,-0.0938270
MsgID.LOCAL_VELOCITY,1524335936.5552354,-0.0000069,0.0000145,-0.0000559
MsgID.GLOBAL_POSITION,1524335936.8017774,-122.3957492,37.7933146,0.0880000
MsgID.LOCAL_VELOCITY,1524335936.8017774,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335936.8027773,3.6717546,0.2434931,-0.0887210
MsgID.LOCAL_VELOCITY,1524335936.8027773,-0.0000112,-0.0000042,0.0000351
MsgID.GLOBAL_POSITION,1524335937.0513134,-122.3957495,37.7933152,0.0670000
MsgID.LOCAL_VELOCITY,1524335937.0513134,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335937.0523133,3.7403491,0.2140116,-0.0676019
MsgID.LOCAL_VELOCITY,1524335937.0523133,-0.0000045,0.0000153,-0.0000147
MsgID.LOCAL_POSITION,1524335937.3028462,3.7018931,0.2356700,-0.0357712
MsgID.LOCAL_VELOCITY,1524335937.3028462,-0.0000113,0.0000085,-0.0000184
MsgID.GLOBAL_POSITION,1524335937.3038435,-122.3957493,37.7933148,0.0350000
MsgID.LOCAL_VELOCITY,1524335937.3038435,0.0000000,0.0000000,0.0000000
MsgID.STATE,1524335937.5374107,True,True
MsgID.GLOBAL_HOME,1524335937.5379119,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1524335937.5528817,3.6572285,0.2356700,-0.0006447
MsgID.LOCAL_VELOCITY,1524335937.5528817,0.0002675,0.0001371,-0.0036686
MsgID.GLOBAL_POSITION,1524335937.5558760,-122.3957493,37.7933144,0.0000000
MsgID.LOCAL_VELOCITY,1524335937.5558760,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1524335937.8029165,-122.3957493,37.7933139,-0.0300000
MsgID.LOCAL_VELOCITY,1524335937.8029165,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335937.8034179,3.6020865,0.2356804,0.0304442
MsgID.LOCAL_VELOCITY,1524335937.8034179,-0.0000188,-0.0000244,0.0001752
MsgID.GLOBAL_POSITION,1524335938.0534513,-122.3957494,37.7933134,-0.0560000
MsgID.LOCAL_VELOCITY,1524335938.0534513,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335938.0534513,3.5457997,0.2248770,0.0560357
MsgID.LOCAL_VELOCITY,1524335938.0534513,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1524335938.3024883,-122.3957498,37.7933153,-0.0680000
MsgID.LOCAL_VELOCITY,1524335938.3024883,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524335938.3029878,3.7500825,0.1857822,0.0681383
MsgID.LOCAL_VELOCITY,1524335938.3029878,0.0000000,0.0000000,-0.0000000
